,price,resid_z,p_value,flag_conformal,flag_isoforest,flag_lof,votes,severity,flag
2023-05-02,203.25,0.6062903799354502,0.46038677479725515,0,0,0,0,0,0
2023-05-03,200.92999267578125,-0.06626447772071421,0.9314214463840399,0,0,0,0,0,0
2023-05-04,197.0500030517578,-0.4176591793058159,0.6049844236760125,0,0,0,0,0,0
2023-05-05,198.33999633789062,-0.7341878630270983,0.3698630136986301,0,0,0,0,0,0
2023-05-08,197.25999450683594,-0.13622659790212108,0.8624766645924082,0,0,0,0,0,0
2023-05-09,201.8800048828125,1.247910745767471,0.16417910447761194,0,0,0,0,0,0
2023-05-10,200.83999633789062,-0.5189121398613995,0.526413921690491,0,0,0,0,0,0
2023-05-11,201.83999633789062,0.40090103822290746,0.6229813664596273,0,0,0,0,0,0
2023-05-12,200.6999969482422,-0.3626327945213156,0.6492861576660459,0,0,0,0,0,0
2023-05-15,202.77000427246094,0.18851462241137454,0.8076923076923077,0,0,0,0,0,0
2023-05-16,200.8699951171875,-0.08096482356028792,0.9181649101053937,0,0,0,0,0,0
2023-05-17,206.8699951171875,0.42098098743876833,0.5997521685254027,0,0,0,0,0,0
2023-05-18,207.24000549316406,-0.3653474696396311,0.648297213622291,0,0,0,0,0,0
2023-05-19,205.49000549316406,-0.4334707663180654,0.5866336633663366,0,0,0,0,0,0
2023-05-22,205.91000366210938,0.020515162124601603,0.9802102659245516,0,0,0,0,0,0
2023-05-23,202.60000610351562,-0.05972114828697249,0.9400494437577256,0,0,0,0,0,0
2023-05-24,199.27000427246094,-0.5091734703695383,0.5311920938851142,0,0,0,0,0,0
2023-05-25,200.8699951171875,0.04429582286553537,0.9543209876543209,0,0,0,0,0,0
2023-05-26,203.6300048828125,-0.20919437834423166,0.7816162862430598,0,0,0,0,0,0
2023-05-30,204.69000244140625,0.23515160239159377,0.7614056720098644,0,0,0,0,0,0
2023-05-31,205.6999969482422,0.5716534661584679,0.47812692544670365,0,0,0,0,0,0
2023-06-01,207.9600067138672,-0.36800316415910445,0.6422413793103449,0,0,0,0,0,0
2023-06-02,213.32000732421875,0.350397446898724,0.660923076923077,0,0,0,0,0,0
2023-06-05,208.77999877929688,-1.034028781805903,0.23431734317343172,0,0,0,0,0,0
2023-06-06,207.2899932861328,-0.7695747933819954,0.3435771358328211,0,0,0,0,0,0
2023-06-07,211.92999267578125,1.097124868337507,0.20945945945945946,0,0,0,0,0,0
2023-06-08,218.11000061035156,1.061184676627732,0.22283609576427257,0,0,0,0,0,0
2023-06-09,217.30999755859375,-0.3892789460999683,0.6282208588957056,0,0,0,0,0,0
2023-06-12,221.55999755859375,0.5664202386221419,0.48497854077253216,0,0,0,0,0,0
2023-06-13,220.3800048828125,-0.693018721730314,0.39889705882352944,0,0,0,0,0,0
2023-06-14,216.89999389648438,-0.7954116937696865,0.3337415799142682,0,0,0,0,0,0
2023-06-15,219.41000366210938,-0.21627215588169812,0.7760097919216646,0,0,0,0,0,0
2023-06-16,219.99000549316406,0.0411742036854908,0.9584097859327217,0,0,0,0,0,0
2023-06-20,212.3699951171875,-1.7647587357653836,0.08190709046454768,0,0,0,0,0,0
2023-06-21,212.0800018310547,-0.24728584016139218,0.7525962125839951,0,0,0,0,0,0
2023-06-22,205.61000061035156,-1.680342995798249,0.09645909645909646,0,0,0,0,0,0
2023-06-23,205.41000366210938,0.4654244433868034,0.5661989017693716,0,0,0,0,0,0
2023-06-26,205.5800018310547,0.2801963423290655,0.7134146341463414,0,0,0,0,0,0
2023-06-27,209.42999267578125,0.5021316639691797,0.5368677635588056,0,0,0,0,0,0
2023-06-28,210.72000122070312,0.4583143902567422,0.5682095006090134,0,0,0,0,0,0
2023-06-29,211.8300018310547,-0.3732792148110414,0.6384662203286671,0,0,0,0,0,0
2023-06-30,211.16000366210938,-0.9934965080245901,0.25121654501216545,0,0,0,0,0,0
2023-07-03,210.9199981689453,-0.26789792503701176,0.731306990881459,0,0,0,0,0,0
2023-07-05,213.30999755859375,0.6418426629839424,0.4349939246658566,0,0,0,0,0,0
2023-07-06,212.6199951171875,0.2819108037037473,0.7103825136612022,0,0,0,0,0,0
2023-07-07,212.10000610351562,0.09566957353923226,0.9016990291262136,0,0,0,0,0,0
2023-07-10,213.30999755859375,0.06449455501515837,0.9326864766525167,0,0,0,0,0,0
2023-07-11,218.75999450683594,0.943211013697091,0.26606060606060605,0,0,0,0,0,0
2023-07-12,217.11000061035156,-0.5406666832541599,0.5087825560266506,0,0,0,0,0,0
2023-07-13,216.85000610351562,-0.6727137575486479,0.41404358353510895,0,0,0,0,0,0
2023-07-14,213.1199951171875,-0.7206209769780327,0.37568058076225047,0,0,0,0,0,0
2023-07-17,211.8699951171875,-0.7623208591997829,0.34885126964933494,0,0,0,0,0,0
2023-07-18,211.57000732421875,-0.24555128463673012,0.7552870090634441,0,0,0,0,0,0
2023-07-19,208.60000610351562,-0.8962322033939015,0.28442028985507245,0,0,0,0,0,0
2023-07-20,213.61000061035156,1.2902982181680946,0.15027157513578757,0,0,0,0,0,0
2023-07-21,211.8000030517578,-0.435057694980836,0.5850422195416164,0,0,0,0,0,0
2023-07-24,215.8699951171875,0.7793895017648418,0.33815551537070526,0,0,0,0,0,0
2023-07-25,214.1199951171875,-0.4264158534027786,0.591566265060241,0,0,0,0,0,0
2023-07-26,232.8000030517578,5.013476480175133,0.006020469596628537,0,0,0,0,0,0
2023-07-27,233.75,0.8503440319461738,0.3074608904933815,0,0,0,0,0,0
2023-07-28,238.69000244140625,0.4577044749866693,0.5688514732411305,0,0,0,0,0,0
2023-07-31,238.85000610351562,-0.048078799788743354,0.9513221153846154,0,0,0,0,0,0
2023-08-01,238.00999450683594,-0.13964006890201688,0.857057057057057,0,0,0,0,0,0
2023-08-02,231.3800048828125,-0.8428128073228224,0.30912364945978393,0,0,0,0,0,0
2023-08-03,231.36000061035156,0.22207427148717007,0.7744451109778044,0,0,0,0,0,0
2023-08-04,231.36000061035156,0.2580674164617782,0.7422062350119905,0,0,0,0,0,0
2023-08-07,238.25,0.9612892868092214,0.25883762732174953,0,0,0,0,0,0
2023-08-08,238.0399932861328,0.25741281074043765,0.7431137724550898,0,0,0,0,0,0
2023-08-09,237.86000061035156,-0.042240616991585975,0.9575104727707959,0,0,0,0,0,0
2023-08-10,238.25999450683594,0.23284557830776634,0.7655502392344498,0,0,0,0,0,0
2023-08-11,235.72000122070312,-0.8792614095395117,0.2958756724447101,0,0,0,0,0,0
2023-08-14,236.7100067138672,0.1125882232313926,0.8829151732377539,0,0,0,0,0,0
2023-08-15,232.25999450683594,-0.18809087304689248,0.8083582089552239,0,0,0,0,0,0
2023-08-16,229.9499969482422,-0.237188384511516,0.7613365155131265,0,0,0,0,0,0
2023-08-17,224.5399932861328,-1.2196710239905677,0.17054263565891473,0,0,0,0,0,0
2023-08-18,226.64999389648438,0.2481813126424637,0.7508939213349225,0,0,0,0,0,0
2023-08-21,227.22000122070312,-0.28095171359312415,0.7087552114353782,0,0,0,0,0,0
2023-08-22,230.07000732421875,0.8693006621364885,0.2988095238095238,0,0,0,0,0,0
2023-08-23,228.5800018310547,-1.165240055710919,0.18262938726948244,0,0,0,0,0,0
2023-08-24,217.30999755859375,-2.08245037988793,0.05648038049940547,0,0,0,0,0,0
2023-08-25,223.41000366210938,1.3181096466297184,0.14497920380273321,0,0,0,0,0,0
2023-08-28,227.05999755859375,0.2457023635580995,0.7541567695961995,0,0,0,0,0,0
2023-08-29,227.25,-0.5253704243470021,0.5186943620178042,0,0,0,0,0,0
2023-08-30,228.85000610351562,-0.14440660789330856,0.8523131672597865,0,0,0,0,0,0
2023-08-31,224.02999877929688,-1.1250932633553867,0.1956135151155898,0,0,0,0,0,0
2023-09-01,223.39999389648438,-0.2576045168210075,0.740521327014218,0,0,0,0,0,0
2023-09-05,222.57000732421875,0.2693260405117597,0.7264653641207816,0,0,0,0,0,0
2023-09-06,217.9499969482422,-0.43698442684196553,0.5816568047337278,0,0,0,0,0,0
2023-09-07,216.0500030517578,-0.7106569212247117,0.384387936132466,0,0,0,0,0,0
2023-09-08,211.27000427246094,-1.2006227654039923,0.17375886524822695,0,0,0,0,0,0
2023-09-11,211.00999450683594,-0.20671855679219742,0.7861783815711755,0,0,0,0,0,0
2023-09-12,210.64999389648438,0.32553172822738835,0.6729634002361276,0,0,0,0,0,0
2023-09-13,208.39999389648438,-0.7050904354840241,0.3858407079646018,0,0,0,0,0,0
2023-09-14,209.0500030517578,-0.5759338346629794,0.47346698113207547,0,0,0,0,0,0
2023-09-15,208.11000061035156,0.22938390955490476,0.7707719505008839,0,0,0,0,0,0
2023-09-18,205.1199951171875,-1.1741383985054734,0.18080094228504123,0,0,0,0,0,0
2023-09-19,204.47999572753906,-0.022650278949153124,0.9805768098881695,0,0,0,0,0,0
2023-09-20,202.3699951171875,-0.033005886539404596,0.9658823529411765,0,0,0,0,0,0
2023-09-21,199.9499969482422,0.6404476483551529,0.43562610229276894,0,0,0,0,0,0
2023-09-22,197.7100067138672,-0.17169384085399161,0.8219741480611046,0,0,0,0,0,0
2023-09-25,198.77999877929688,0.059886373314891425,0.9389312977099237,0,0,0,0,0,0
2023-09-26,195.63999938964844,-0.23054401590950693,0.7676056338028169,0,0,0,0,0,0
2023-09-27,195.4600067138672,-0.3599198195988657,0.6469208211143695,0,0,0,0,0,0
2023-09-28,190.42999267578125,-2.0028726577889118,0.06096131301289566,0,0,0,0,0,0
2023-09-29,191.67999267578125,0.4625055054039734,0.5629759812536614,0,0,0,0,0,0
2023-10-02,187.8300018310547,-0.9825506337222701,0.2505854800936768,0,0,0,0,0,0
2023-10-03,188.9199981689453,1.1183909225538184,0.20011702750146285,0,0,0,0,0,0
2023-10-04,186.72999572753906,-0.8771157598296939,0.2964912280701754,0,0,0,0,0,0
2023-10-05,186.2899932861328,-0.034598421606703136,0.9631794272355347,0,0,0,0,0,0
2023-10-06,187.3800048828125,-0.36348174709639686,0.6442757009345794,0,0,0,0,0,0
2023-10-09,188.49000549316406,-1.0895109700491674,0.21132516053706946,0,0,1,1,1,0
2023-10-10,193.52999877929688,1.2237323901469492,0.1674445740956826,0,0,0,0,0,0
2023-10-11,196.07000732421875,0.3274358070834013,0.6705539358600583,0,0,0,0,0,0
2023-10-12,191.3000030517578,-1.1355441331309257,0.19230769230769232,0,0,0,0,0,0
2023-10-13,184.91000366210938,-1.847147804499377,0.07338380896913221,0,0,0,0,0,0
2023-10-16,184.92999267578125,-0.40905726655662494,0.610011641443539,0,0,0,0,0,0
2023-10-17,185.60000610351562,0.15100592626906287,0.8429319371727748,0,0,0,0,0,0
2023-10-18,185.69000244140625,0.48388751036334504,0.5465116279069767,0,0,0,0,0,0
2023-10-19,182.7899932861328,-0.47279855656119957,0.5520046484601976,0,0,0,0,0,0
2023-10-20,180.0399932861328,-0.1129467141191859,0.8832752613240418,0,0,0,0,0,0
2023-10-23,181.02999877929688,0.23108395243567498,0.7678467788740568,0,0,0,0,0,0
2023-10-24,182.36000061035156,-0.5012371698490644,0.5330626450116009,0,0,0,0,0,0
2023-10-25,177.72999572753906,-0.9463446574097768,0.263768115942029,0,0,0,0,0,0
2023-10-26,179.08999633789062,1.070268190901593,0.21784472769409038,0,0,0,0,0,0
2023-10-27,179.69000244140625,0.6252119711999876,0.44296467863346844,0,0,0,0,0,0
2023-10-30,182.35000610351562,0.23954689347449426,0.7581018518518519,0,0,0,0,0,0
2023-10-31,186.82000732421875,1.0853529704120517,0.2145748987854251,0,0,0,0,0,0
2023-11-01,189.3800048828125,0.5860697035663995,0.4653179190751445,0,0,0,0,0,0
2023-11-02,192.00999450683594,-0.3732736385263324,0.635470826112074,0,0,0,0,0,0
2023-11-03,195.0500030517578,0.6321237013105274,0.43937644341801385,0,0,0,0,0,0
2023-11-06,192.9499969482422,-0.717715723689453,0.37795729948066936,0,0,0,0,0,0
2023-11-07,191.41000366210938,-0.7125019902413113,0.381199538638985,0,0,0,0,0,0
2023-11-08,191.8300018310547,0.2823583833150442,0.7048991354466859,0,0,0,0,0,0
2023-11-09,193.3300018310547,1.1708718508396572,0.179147465437788,0,0,0,0,0,0
2023-11-10,196.64999389648438,0.21303111821285733,0.7806563039723662,0,0,0,0,0,0
2023-11-13,204.5399932861328,2.722275638408983,0.03164556962025317,0,0,0,0,0,0
2023-11-14,207.47000122070312,-0.19426469278359274,0.8039102932719954,0,0,0,0,0,0
2023-11-15,208.7100067138672,0.4482238006172943,0.5718390804597702,0,0,0,0,0,0
2023-11-16,206.60000610351562,-0.8473578237497739,0.3084434233199311,0,0,0,0,0,0
2023-11-17,208.0399932861328,0.39192397902027,0.6228473019517795,0,0,0,0,0,0
2023-11-20,217.7100067138672,2.69654336163351,0.03270223752151463,0,0,0,0,0,0
2023-11-21,218.27000427246094,0.20934450098083154,0.7855504587155964,0,0,0,0,0,0
2023-11-22,219.91000366210938,0.27091741657453733,0.7237822349570201,0,0,0,0,0,0
2023-11-24,220.0,-0.1482064716128083,0.8482245131729668,0,0,0,0,0,0
2023-11-27,219.3000030517578,0.08548382828088855,0.9129937034917001,0,0,0,0,0,0
2023-11-28,222.3699951171875,0.654217851337716,0.42848970251716245,0,0,0,0,0,0
2023-11-29,224.42999267578125,0.6407685346412424,0.433390508862207,0,0,0,0,0,0
2023-11-30,231.6300048828125,1.4627778582028363,0.11942857142857143,0,0,0,0,0,0
2023-12-01,233.8699951171875,-0.01619562442281923,0.9834380354083381,0,0,0,0,0,0
2023-12-04,234.8699951171875,0.48719627016997497,0.5445205479452054,0,0,0,0,0,0
2023-12-05,234.16000366210938,0.11424632049665909,0.8819167142042214,0,0,0,0,0,0
2023-12-06,236.88999938964844,0.7893427199647202,0.3329532497149373,0,0,0,0,0,0
2023-12-07,237.3300018310547,-0.13376063879894204,0.8660968660968661,0,0,0,0,0,0
2023-12-08,244.6999969482422,1.8052386907481468,0.07801822323462415,0,0,0,0,0,0
2023-12-11,248.0800018310547,0.5295786883621202,0.514513375071144,0,0,0,0,0,0
2023-12-12,248.6300048828125,-0.16357014576898526,0.8321956769055745,0,0,0,0,0,0
2023-12-13,250.91000366210938,-0.5406713743368133,0.5048322910744741,0,0,0,0,0,0
2023-12-14,256.239990234375,1.7273895622106001,0.08409090909090909,0,0,0,0,0,0
2023-12-15,264.2699890136719,2.437073408704247,0.04202157864849517,0,0,0,0,0,0
2023-12-18,260.4100036621094,-1.504043347529531,0.11577752553916004,0,0,0,0,0,0
2023-12-19,263.510009765625,0.1536963699288838,0.841747022121384,0,0,0,0,0,0
2023-12-20,260.25,0.32203411946341587,0.673469387755102,0,0,0,0,0,0
2023-12-21,262.0199890136719,-0.4352072785283796,0.5818696883852691,0,0,0,0,0,0
2023-12-22,260.44000244140625,-0.6993111060739451,0.3912797281993205,0,0,0,0,0,0
2023-12-26,262.7900085449219,0.24859115685379976,0.7487266553480475,0,0,0,0,0,0
2023-12-27,262.1000061035156,-0.34457324798806427,0.6611990950226244,0,0,0,0,0,0
2023-12-28,260.3500061035156,-0.5352550622468805,0.5070661390616167,0,0,0,0,0,0
2023-12-29,260.6600036621094,0.2223930150813312,0.7740112994350282,0,0,0,0,0,0
2024-01-02,251.75999450683594,-2.232092903520124,0.049689440993788817,0,0,0,0,0,0
2024-01-03,243.91000366210938,-1.8471592734528863,0.07336343115124154,0,0,0,0,0,0
